-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/02/2022 through 04/01/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_UVA        CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB        CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB
48.25,11.75,2022,2,9,2.8,-0.51,1.15,0.89,4.69,247.64,2.47,2.47,252.21,-999.0,-999.0
48.25,12.25,2022,2,9,3.03,-0.17,1.43,0.76,4.4,248.23,2.17,2.46,271.32,-999.0,-999.0
48.25,12.75,2022,2,9,3.12,0.06,1.59,0.67,4.23,249.03,2.17,2.46,271.32,-999.0,-999.0
48.25,13.25,2022,2,9,2.8,-0.01,1.4,0.33,4.22,249.51,2.17,2.46,271.32,-999.0,-999.0
48.25,13.75,2022,2,9,1.74,-0.47,0.63,-0.69,4.36,248.81,2.17,2.46,271.32,-999.0,-999.0
48.25,14.25,2022,2,9,1.74,-0.43,0.66,-0.1,5.05,257.36,2.42,2.43,247.74,-999.0,-999.0
48.25,14.75,2022,2,9,1.65,-0.22,0.72,0.19,5.68,262.69,2.42,2.43,247.74,-999.0,-999.0
48.25,15.25,2022,2,9,1.74,0.09,0.91,0.65,6.46,269.16,2.42,2.43,247.74,-999.0,-999.0
48.75,5.75,2022,2,9,4.18,3.04,3.61,3.79,6.56,200.64,2.48,2.48,253.48,-999.0,-999.0
48.75,6.25,2022,2,9,3.97,2.74,3.35,3.51,6.53,201.47,2.47,2.48,249.07,-999.0,-999.0
48.75,6.75,2022,2,9,3.65,2.51,3.08,3.23,5.75,214.29,2.47,2.48,249.07,-999.0,-999.0
48.75,7.25,2022,2,9,3.89,2.34,3.12,3.34,5.35,220.18,2.47,2.48,249.07,-999.0,-999.0
48.75,7.75,2022,2,9,3.99,2.18,3.09,3.33,5.34,219.52,2.47,2.48,249.07,-999.0,-999.0
48.75,8.25,2022,2,9,3.72,2.04,2.88,3.04,5.58,218.32,2.43,2.46,243.9,-999.0,-999.0
48.75,8.75,2022,2,9,3.35,1.92,2.64,2.66,5.79,228.25,2.43,2.46,243.9,-999.0,-999.0
48.75,9.25,2022,2,9,3.4,1.86,2.63,2.58,5.5,235.2,2.43,2.46,243.9,-999.0,-999.0
48.75,9.75,2022,2,9,3.22,1.78,2.5,2.42,5.56,239.56,2.43,2.46,243.9,-999.0,-999.0
48.75,10.25,2022,2,9,3.24,1.77,2.51,2.54,5.77,244.52,2.47,2.47,252.21,-999.0,-999.0
48.75,10.75,2022,2,9,3.41,1.78,2.6,2.76,5.89,249.62,2.47,2.47,252.21,-999.0,-999.0
48.75,11.25,2022,2,9,3.21,1.61,2.4,2.41,5.61,250.72,2.47,2.47,252.21,-999.0,-999.0
48.75,11.75,2022,2,9,3.05,1.57,2.31,2.0,5.43,252.42,2.47,2.47,252.21,-999.0,-999.0
48.75,12.25,2022,2,9,3.05,1.69,2.37,1.63,4.96,253.09,2.17,2.46,271.32,-999.0,-999.0
48.75,12.75,2022,2,9,2.84,1.65,2.24,1.11,4.59,253.51,2.17,2.46,271.32,-999.0,-999.0
48.75,13.25,2022,2,9,2.28,1.31,1.8,0.49,4.64,254.93,2.17,2.46,271.32,-999.0,-999.0
48.75,13.75,2022,2,9,1.51,0.74,1.12,-0.04,5.37,259.03,2.17,2.46,271.32,-999.0,-999.0
48.75,14.25,2022,2,9,1.57,0.62,1.1,0.55,5.89,263.58,2.42,2.43,247.74,-999.0,-999.0
48.75,14.75,2022,2,9,1.5,0.49,1.0,0.84,6.74,270.91,2.42,2.43,247.74,-999.0,-999.0
48.75,15.25,2022,2,9,1.96,0.69,1.33,1.46,7.63,277.28,2.42,2.43,247.74,-999.0,-999.0
49.25,5.75,2022,2,9,4.82,3.73,4.28,4.49,5.99,208.39,2.29,2.29,271.34,-999.0,-999.0
49.25,6.25,2022,2,9,4.84,3.61,4.22,4.54,6.07,212.22,2.25,2.26,272.36,-999.0,-999.0
49.25,6.75,2022,2,9,4.43,3.37,3.9,4.11,6.02,218.22,2.25,2.26,272.36,-999.0,-999.0
49.25,7.25,2022,2,9,4.48,3.32,3.91,4.16,5.93,227.37,2.25,2.26,272.36,-999.0,-999.0
49.25,7.75,2022,2,9,4.76,3.38,4.07,4.33,5.92,230.33,2.25,2.26,272.36,-999.0,-999.0
49.25,8.25,2022,2,9,4.96,3.43,4.19,4.35,6.04,227.56,2.05,2.23,282.5,-999.0,-999.0
49.25,8.75,2022,2,9,4.75,3.38,4.06,4.08,6.28,229.28,2.05,2.23,282.5,-999.0,-999.0
49.25,9.25,2022,2,9,4.59,3.24,3.91,3.89,6.13,234.73,2.05,2.23,282.5,-999.0,-999.0
49.25,9.75,2022,2,9,4.35,3.16,3.75,3.66,6.19,239.71,2.05,2.23,282.5,-999.0,-999.0
49.25,10.25,2022,2,9,4.1,3.06,3.58,3.39,6.17,243.59,1.39,2.25,296.18,-999.0,-999.0
49.25,10.75,2022,2,9,3.86,2.92,3.39,3.11,6.03,246.49,1.39,2.25,296.18,-999.0,-999.0
49.25,11.25,2022,2,9,3.62,2.71,3.17,2.81,5.93,249.34,1.39,2.25,296.18,-999.0,-999.0
49.25,11.75,2022,2,9,3.24,2.38,2.81,2.32,5.88,249.52,1.39,2.25,296.18,-999.0,-999.0
49.25,12.25,2022,2,9,2.86,2.08,2.47,1.77,5.75,248.83,0.93,-999.0,300.56,-999.0,-999.0
49.25,12.75,2022,2,9,2.37,1.73,2.05,1.2,5.7,248.16,0.93,-999.0,300.56,-999.0,-999.0
49.25,13.25,2022,2,9,1.88,1.35,1.62,0.78,5.93,249.79,0.93,-999.0,300.56,-999.0,-999.0
49.25,13.75,2022,2,9,1.69,1.12,1.4,0.81,6.73,257.47,0.93,-999.0,300.56,-999.0,-999.0
49.25,14.25,2022,2,9,2.23,1.28,1.76,1.57,7.21,262.62,1.11,-999.0,304.62,-999.0,-999.0
49.25,14.75,2022,2,9,2.29,1.25,1.77,1.69,7.69,268.42,1.11,-999.0,304.62,-999.0,-999.0
49.25,15.25,2022,2,9,2.24,1.2,1.72,1.66,8.26,275.24,1.11,-999.0,304.62,-999.0,-999.0
49.75,5.75,2022,2,9,4.9,3.97,4.44,4.61,5.81,215.25,2.29,2.29,271.34,-999.0,-999.0
49.75,6.25,2022,2,9,4.89,3.81,4.35,4.64,6.01,219.0,2.25,2.26,272.36,-999.0,-999.0
49.75,6.75,2022,2,9,4.58,3.6,4.09,4.31,6.39,223.3,2.25,2.26,272.36,-999.0,-999.0
49.75,7.25,2022,2,9,4.65,3.57,4.11,4.35,6.52,229.53,2.25,2.26,272.36,-999.0,-999.0
49.75,7.75,2022,2,9,4.94,3.74,4.34,4.56,6.48,233.42,2.25,2.26,272.36,-999.0,-999.0
49.75,8.25,2022,2,9,5.24,3.98,4.61,4.73,6.36,233.08,2.05,2.23,282.5,-999.0,-999.0
49.75,8.75,2022,2,9,5.27,4.1,4.69,4.63,6.3,229.0,2.05,2.23,282.5,-999.0,-999.0
49.75,9.25,2022,2,9,4.74,3.8,4.27,4.18,6.37,232.52,2.05,2.23,282.5,-999.0,-999.0
49.75,9.75,2022,2,9,4.61,3.71,4.16,4.0,6.58,238.34,2.05,2.23,282.5,-999.0,-999.0
49.75,10.25,2022,2,9,4.48,3.64,4.06,3.78,6.6,241.29,1.39,2.25,296.18,-999.0,-999.0
49.75,10.75,2022,2,9,4.13,3.44,3.79,3.38,6.43,241.38,1.39,2.25,296.18,-999.0,-999.0
49.75,11.25,2022,2,9,3.6,3.02,3.31,2.83,6.42,243.78,1.39,2.25,296.18,-999.0,-999.0
49.75,11.75,2022,2,9,2.85,2.38,2.61,2.1,6.49,245.83,1.39,2.25,296.18,-999.0,-999.0
49.75,12.25,2022,2,9,2.36,1.96,2.16,1.65,6.57,247.51,0.93,-999.0,300.56,-999.0,-999.0
49.75,12.75,2022,2,9,2.25,1.79,2.02,1.63,6.9,249.68,0.93,-999.0,300.56,-999.0,-999.0
49.75,13.25,2022,2,9,2.49,1.85,2.17,1.98,7.42,252.42,0.93,-999.0,300.56,-999.0,-999.0
49.75,13.75,2022,2,9,2.91,2.05,2.48,2.49,7.71,255.0,0.93,-999.0,300.56,-999.0,-999.0
49.75,14.25,2022,2,9,3.33,2.25,2.79,2.91,8.08,261.05,1.11,-999.0,304.62,-999.0,-999.0
49.75,14.75,2022,2,9,3.36,2.25,2.8,2.88,8.22,265.28,1.11,-999.0,304.62,-999.0,-999.0
49.75,15.25,2022,2,9,3.08,2.08,2.58,2.53,8.42,269.31,1.11,-999.0,304.62,-999.0,-999.0
50.25,5.75,2022,2,9,5.01,4.23,4.62,4.61,6.39,221.71,1.8,2.1,295.69,-999.0,-999.0
50.25,6.25,2022,2,9,4.74,3.92,4.33,4.37,6.73,227.56,1.15,-999.0,306.27,-999.0,-999.0
50.25,6.75,2022,2,9,4.75,3.8,4.27,4.35,6.92,231.09,1.15,-999.0,306.27,-999.0,-999.0
50.25,7.25,2022,2,9,4.86,3.84,4.35,4.39,6.77,233.38,1.15,-999.0,306.27,-999.0,-999.0
50.25,7.75,2022,2,9,5.08,4.02,4.55,4.56,6.65,236.11,1.15,-999.0,306.27,-999.0,-999.0
50.25,8.25,2022,2,9,5.31,4.28,4.79,4.77,6.65,237.39,0.8,-999.0,313.98,-999.0,-999.0
50.25,8.75,2022,2,9,5.39,4.44,4.92,4.8,6.55,231.72,0.8,-999.0,313.98,-999.0,-999.0
50.25,9.25,2022,2,9,4.79,4.09,4.44,4.3,6.5,232.09,0.8,-999.0,313.98,-999.0,-999.0
50.25,9.75,2022,2,9,4.54,3.91,4.22,4.03,6.63,236.2,0.8,-999.0,313.98,-999.0,-999.0
50.25,10.25,2022,2,9,4.4,3.81,4.11,3.87,6.65,238.96,0.68,-999.0,319.2,-999.0,-999.0
50.25,10.75,2022,2,9,4.17,3.66,3.92,3.64,6.6,239.01,0.68,-999.0,319.2,-999.0,-999.0
50.25,11.25,2022,2,9,3.67,3.26,3.46,3.13,6.88,238.69,0.68,-999.0,319.2,-999.0,-999.0
50.25,11.75,2022,2,9,2.86,2.6,2.73,2.28,7.15,241.26,0.68,-999.0,319.2,-999.0,-999.0
50.25,12.25,2022,2,9,2.28,2.05,2.17,1.79,7.16,245.13,0.68,-999.0,317.58,-999.0,-999.0
50.25,12.75,2022,2,9,2.19,1.82,2.01,1.78,7.39,250.12,0.68,-999.0,317.58,-999.0,-999.0
50.25,13.25,2022,2,9,2.58,1.94,2.26,2.2,7.84,254.96,0.68,-999.0,317.58,-999.0,-999.0
50.25,13.75,2022,2,9,3.17,2.27,2.72,2.8,8.0,257.28,0.68,-999.0,317.58,-999.0,-999.0
50.25,14.25,2022,2,9,3.74,2.55,3.15,3.37,8.06,258.56,0.55,-999.0,318.82,-999.0,-999.0
50.25,14.75,2022,2,9,3.71,2.5,3.11,3.29,8.11,261.56,0.55,-999.0,318.82,-999.0,-999.0
50.25,15.25,2022,2,9,3.33,2.3,2.82,2.84,8.19,264.46,0.55,-999.0,318.82,-999.0,-999.0
50.75,5.75,2022,2,9,5.93,5.06,5.49,5.42,7.38,228.72,1.8,2.1,295.69,-999.0,-999.0
50.75,6.25,2022,2,9,5.68,4.74,5.21,5.1,7.61,234.84,1.15,-999.0,306.27,-999.0,-999.0
50.75,6.75,2022,2,9,5.7,4.69,5.19,5.05,7.32,237.97,1.15,-999.0,306.27,-999.0,-999.0
50.75,7.25,2022,2,9,5.53,4.58,5.05,4.84,6.95,238.68,1.15,-999.0,306.27,-999.0,-999.0
50.75,7.75,2022,2,9,5.3,4.49,4.89,4.65,6.86,239.8,1.15,-999.0,306.27,-999.0,-999.0
50.75,8.25,2022,2,9,5.13,4.44,4.79,4.57,7.03,241.09,0.8,-999.0,313.98,-999.0,-999.0
50.75,8.75,2022,2,9,5.11,4.48,4.8,4.58,7.09,239.22,0.8,-999.0,313.98,-999.0,-999.0
50.75,9.25,2022,2,9,5.12,4.47,4.79,4.65,7.11,235.17,0.8,-999.0,313.98,-999.0,-999.0
50.75,9.75,2022,2,9,4.9,4.31,4.6,4.49,7.15,235.21,0.8,-999.0,313.98,-999.0,-999.0
50.75,10.25,2022,2,9,4.71,4.16,4.44,4.35,7.15,237.03,0.68,-999.0,319.2,-999.0,-999.0
50.75,10.75,2022,2,9,4.65,4.09,4.37,4.32,7.26,238.74,0.68,-999.0,319.2,-999.0,-999.0
50.75,11.25,2022,2,9,4.66,4.04,4.35,4.3,7.78,238.81,0.68,-999.0,319.2,-999.0,-999.0
50.75,11.75,2022,2,9,4.44,3.84,4.14,3.99,8.15,239.96,0.68,-999.0,319.2,-999.0,-999.0
50.75,12.25,2022,2,9,4.09,3.48,3.79,3.67,8.29,242.88,0.68,-999.0,317.58,-999.0,-999.0
50.75,12.75,2022,2,9,3.68,3.07,3.38,3.29,8.38,247.06,0.68,-999.0,317.58,-999.0,-999.0
50.75,13.25,2022,2,9,3.48,2.83,3.15,3.08,8.47,251.94,0.68,-999.0,317.58,-999.0,-999.0
50.75,13.75,2022,2,9,3.88,3.03,3.45,3.53,8.47,256.84,0.68,-999.0,317.58,-999.0,-999.0
50.75,14.25,2022,2,9,4.16,3.13,3.64,3.8,8.21,258.09,0.55,-999.0,318.82,-999.0,-999.0
50.75,14.75,2022,2,9,3.96,2.98,3.46,3.56,8.19,259.81,0.55,-999.0,318.82,-999.0,-999.0
50.75,15.25,2022,2,9,3.61,2.73,3.17,3.18,8.41,261.26,0.55,-999.0,318.82,-999.0,-999.0
51.25,5.75,2022,2,9,7.32,6.17,6.74,6.89,8.0,233.92,0.96,-999.0,326.55,-999.0,-999.0
51.25,6.25,2022,2,9,7.19,5.99,6.59,6.67,7.99,237.47,0.8,-999.0,326.55,-999.0,-999.0
51.25,6.75,2022,2,9,6.96,5.87,6.42,6.36,7.72,238.72,0.8,-999.0,326.55,-999.0,-999.0
51.25,7.25,2022,2,9,6.52,5.6,6.06,5.9,7.66,239.35,0.8,-999.0,326.55,-999.0,-999.0
51.25,7.75,2022,2,9,6.02,5.26,5.64,5.45,7.72,240.34,0.8,-999.0,326.55,-999.0,-999.0
51.25,8.25,2022,2,9,5.61,4.97,5.29,5.11,7.83,241.88,0.66,-999.0,325.42,-999.0,-999.0
51.25,8.75,2022,2,9,5.44,4.82,5.13,4.93,7.86,243.41,0.66,-999.0,325.42,-999.0,-999.0
51.25,9.25,2022,2,9,5.59,4.89,5.24,5.13,7.79,240.46,0.66,-999.0,325.42,-999.0,-999.0
51.25,9.75,2022,2,9,5.49,4.8,5.14,5.09,7.73,239.38,0.66,-999.0,325.42,-999.0,-999.0
51.25,10.25,2022,2,9,5.29,4.66,4.97,4.96,7.76,240.16,0.73,-999.0,317.55,-999.0,-999.0
51.25,10.75,2022,2,9,5.23,4.58,4.9,4.94,8.0,242.32,0.73,-999.0,317.55,-999.0,-999.0
51.25,11.25,2022,2,9,5.62,4.73,5.17,5.29,8.59,245.0,0.73,-999.0,317.55,-999.0,-999.0
51.25,11.75,2022,2,9,5.94,4.85,5.39,5.54,8.81,244.5,0.73,-999.0,317.55,-999.0,-999.0
51.25,12.25,2022,2,9,6.06,4.86,5.46,5.68,9.09,245.2,0.61,-999.0,322.45,-999.0,-999.0
51.25,12.75,2022,2,9,5.9,4.72,5.32,5.54,9.29,246.95,0.61,-999.0,322.45,-999.0,-999.0
51.25,13.25,2022,2,9,5.65,4.55,5.1,5.29,9.36,249.49,0.61,-999.0,322.45,-999.0,-999.0
51.25,13.75,2022,2,9,5.74,4.64,5.19,5.43,9.32,252.44,0.61,-999.0,322.45,-999.0,-999.0
51.25,14.25,2022,2,9,5.71,4.59,5.15,5.39,9.19,255.09,0.55,-999.0,320.34,-999.0,-999.0
51.25,14.75,2022,2,9,5.64,4.52,5.08,5.32,9.16,256.93,0.55,-999.0,320.34,-999.0,-999.0
51.25,15.25,2022,2,9,5.61,4.44,5.03,5.29,9.33,258.81,0.55,-999.0,320.34,-999.0,-999.0
51.75,5.75,2022,2,9,8.02,6.93,7.48,7.71,8.23,236.33,0.96,-999.0,326.55,-999.0,-999.0
51.75,6.25,2022,2,9,8.03,6.83,7.43,7.69,8.27,237.53,0.8,-999.0,326.55,-999.0,-999.0
51.75,6.75,2022,2,9,7.77,6.65,7.21,7.41,8.3,237.83,0.8,-999.0,326.55,-999.0,-999.0
51.75,7.25,2022,2,9,7.51,6.45,6.98,7.12,8.46,238.75,0.8,-999.0,326.55,-999.0,-999.0
51.75,7.75,2022,2,9,7.22,6.22,6.72,6.81,8.62,240.12,0.8,-999.0,326.55,-999.0,-999.0
51.75,8.25,2022,2,9,6.91,5.96,6.44,6.5,8.69,241.81,0.66,-999.0,325.42,-999.0,-999.0
51.75,8.75,2022,2,9,6.61,5.71,6.16,6.19,8.68,243.66,0.66,-999.0,325.42,-999.0,-999.0
51.75,9.25,2022,2,9,6.34,5.48,5.91,5.92,8.59,244.16,0.66,-999.0,325.42,-999.0,-999.0
51.75,9.75,2022,2,9,6.23,5.36,5.79,5.82,8.5,243.83,0.66,-999.0,325.42,-999.0,-999.0
51.75,10.25,2022,2,9,6.1,5.23,5.66,5.73,8.53,244.61,0.73,-999.0,317.55,-999.0,-999.0
51.75,10.75,2022,2,9,6.06,5.13,5.59,5.74,8.76,247.01,0.73,-999.0,317.55,-999.0,-999.0
51.75,11.25,2022,2,9,6.5,5.23,5.86,6.17,9.2,250.19,0.73,-999.0,317.55,-999.0,-999.0
51.75,11.75,2022,2,9,6.85,5.35,6.1,6.52,9.2,249.86,0.73,-999.0,317.55,-999.0,-999.0
51.75,12.25,2022,2,9,6.9,5.4,6.15,6.58,9.25,249.37,0.61,-999.0,322.45,-999.0,-999.0
51.75,12.75,2022,2,9,6.87,5.44,6.15,6.56,9.36,249.82,0.61,-999.0,322.45,-999.0,-999.0
51.75,13.25,2022,2,9,6.87,5.5,6.19,6.58,9.51,251.38,0.61,-999.0,322.45,-999.0,-999.0
51.75,13.75,2022,2,9,6.96,5.64,6.3,6.65,9.6,253.28,0.61,-999.0,322.45,-999.0,-999.0
51.75,14.25,2022,2,9,7.04,5.65,6.35,6.74,9.71,255.91,0.55,-999.0,320.34,-999.0,-999.0
51.75,14.75,2022,2,9,7.06,5.62,6.34,6.77,9.81,258.23,0.55,-999.0,320.34,-999.0,-999.0
51.75,15.25,2022,2,9,7.09,5.6,6.34,6.8,9.88,260.58,0.55,-999.0,320.34,-999.0,-999.0
52.25,5.75,2022,2,9,7.79,7.05,7.42,7.43,8.45,238.1,0.76,-999.0,329.91,-999.0,-999.0
52.25,6.25,2022,2,9,7.98,7.06,7.52,7.66,8.54,238.88,0.71,-999.0,326.59,-999.0,-999.0
52.25,6.75,2022,2,9,7.96,6.95,7.46,7.65,8.66,239.78,0.71,-999.0,326.59,-999.0,-999.0
52.25,7.25,2022,2,9,7.95,6.86,7.4,7.63,8.82,240.98,0.71,-999.0,326.59,-999.0,-999.0
52.25,7.75,2022,2,9,7.91,6.75,7.33,7.58,9.05,242.15,0.71,-999.0,326.59,-999.0,-999.0
52.25,8.25,2022,2,9,7.83,6.62,7.23,7.49,9.27,243.18,0.73,-999.0,322.13,-999.0,-999.0
52.25,8.75,2022,2,9,7.67,6.48,7.07,7.32,9.34,244.12,0.73,-999.0,322.13,-999.0,-999.0
52.25,9.25,2022,2,9,7.35,6.22,6.79,6.99,9.37,245.1,0.73,-999.0,322.13,-999.0,-999.0
52.25,9.75,2022,2,9,7.22,6.07,6.65,6.85,9.41,245.96,0.73,-999.0,322.13,-999.0,-999.0
52.25,10.25,2022,2,9,7.18,5.95,6.57,6.82,9.53,247.48,0.73,-999.0,323.59,-999.0,-999.0
52.25,10.75,2022,2,9,7.21,5.86,6.54,6.87,9.71,249.73,0.73,-999.0,323.59,-999.0,-999.0
52.25,11.25,2022,2,9,7.4,5.86,6.63,7.06,9.87,252.16,0.73,-999.0,323.59,-999.0,-999.0
52.25,11.75,2022,2,9,7.53,5.9,6.71,7.19,9.69,252.81,0.73,-999.0,323.59,-999.0,-999.0
52.25,12.25,2022,2,9,7.44,5.92,6.68,7.11,9.55,252.2,0.65,-999.0,326.15,-999.0,-999.0
52.25,12.75,2022,2,9,7.34,5.96,6.65,7.02,9.53,251.99,0.65,-999.0,326.15,-999.0,-999.0
52.25,13.25,2022,2,9,7.32,6.03,6.68,7.02,9.62,252.92,0.65,-999.0,326.15,-999.0,-999.0
52.25,13.75,2022,2,9,7.4,6.1,6.75,7.1,9.76,254.88,0.65,-999.0,326.15,-999.0,-999.0
52.25,14.25,2022,2,9,7.48,6.12,6.8,7.16,9.87,257.02,0.64,-999.0,326.46,-999.0,-999.0
52.25,14.75,2022,2,9,7.52,6.07,6.79,7.22,9.98,259.29,0.64,-999.0,326.46,-999.0,-999.0
52.25,15.25,2022,2,9,7.55,5.99,6.77,7.26,10.06,261.5,0.64,-999.0,326.46,-999.0,-999.0
52.75,5.75,2022,2,9,7.27,6.71,6.99,6.73,8.97,240.69,0.76,-999.0,329.91,-999.0,-999.0
52.75,6.25,2022,2,9,7.46,6.85,7.15,7.1,8.85,240.81,0.71,-999.0,326.59,-999.0,-999.0
52.75,6.75,2022,2,9,7.56,6.86,7.21,7.21,8.92,241.66,0.71,-999.0,326.59,-999.0,-999.0
52.75,7.25,2022,2,9,7.68,6.85,7.26,7.36,9.0,242.55,0.71,-999.0,326.59,-999.0,-999.0
52.75,7.75,2022,2,9,7.8,6.83,7.31,7.49,9.17,243.5,0.71,-999.0,326.59,-999.0,-999.0
52.75,8.25,2022,2,9,7.89,6.81,7.35,7.57,9.39,244.57,0.73,-999.0,322.13,-999.0,-999.0
52.75,8.75,2022,2,9,7.91,6.79,7.35,7.58,9.5,245.84,0.73,-999.0,322.13,-999.0,-999.0
52.75,9.25,2022,2,9,7.83,6.68,7.25,7.49,9.65,247.07,0.73,-999.0,322.13,-999.0,-999.0
52.75,9.75,2022,2,9,7.77,6.54,7.16,7.45,9.86,248.63,0.73,-999.0,322.13,-999.0,-999.0
52.75,10.25,2022,2,9,7.78,6.42,7.1,7.48,10.04,250.32,0.73,-999.0,323.59,-999.0,-999.0
52.75,10.75,2022,2,9,7.83,6.35,7.09,7.54,10.14,252.02,0.73,-999.0,323.59,-999.0,-999.0
52.75,11.25,2022,2,9,7.87,6.33,7.1,7.57,10.14,253.75,0.73,-999.0,323.59,-999.0,-999.0
52.75,11.75,2022,2,9,7.86,6.35,7.1,7.54,9.99,253.92,0.73,-999.0,323.59,-999.0,-999.0
52.75,12.25,2022,2,9,7.77,6.37,7.07,7.44,9.89,253.78,0.65,-999.0,326.15,-999.0,-999.0
52.75,12.75,2022,2,9,7.7,6.39,7.04,7.37,9.89,253.84,0.65,-999.0,326.15,-999.0,-999.0
52.75,13.25,2022,2,9,7.67,6.42,7.05,7.35,9.97,254.51,0.65,-999.0,326.15,-999.0,-999.0
52.75,13.75,2022,2,9,7.7,6.44,7.07,7.38,10.08,256.06,0.65,-999.0,326.15,-999.0,-999.0
52.75,14.25,2022,2,9,7.72,6.45,7.09,7.37,10.03,257.71,0.64,-999.0,326.46,-999.0,-999.0
52.75,14.75,2022,2,9,7.7,6.38,7.04,7.36,9.99,259.57,0.64,-999.0,326.46,-999.0,-999.0
52.75,15.25,2022,2,9,7.67,6.27,6.97,7.35,10.01,261.66,0.64,-999.0,326.46,-999.0,-999.0
53.25,5.75,2022,2,9,7.05,6.42,6.74,6.39,10.13,244.07,1.2,-999.0,310.58,-999.0,-999.0
53.25,6.25,2022,2,9,7.13,6.51,6.82,6.63,10.03,243.47,0.64,-999.0,318.54,-999.0,-999.0
53.25,6.75,2022,2,9,7.16,6.54,6.85,6.66,10.03,243.72,0.64,-999.0,318.54,-999.0,-999.0
53.25,7.25,2022,2,9,7.24,6.56,6.9,6.76,9.93,244.14,0.64,-999.0,318.54,-999.0,-999.0
53.25,7.75,2022,2,9,7.36,6.64,7.0,6.9,9.83,244.8,0.64,-999.0,318.54,-999.0,-999.0
53.25,8.25,2022,2,9,7.52,6.74,7.13,7.08,9.79,245.87,0.72,-999.0,310.45,-999.0,-999.0
53.25,8.75,2022,2,9,7.64,6.81,7.22,7.26,9.79,247.59,0.72,-999.0,310.45,-999.0,-999.0
53.25,9.25,2022,2,9,7.7,6.77,7.23,7.34,9.98,249.04,0.72,-999.0,310.45,-999.0,-999.0
53.25,9.75,2022,2,9,7.75,6.69,7.22,7.43,10.18,250.66,0.72,-999.0,310.45,-999.0,-999.0
53.25,10.25,2022,2,9,7.81,6.62,7.21,7.51,10.32,252.1,0.74,-999.0,318.68,-999.0,-999.0
53.25,10.75,2022,2,9,7.89,6.56,7.23,7.59,10.36,253.16,0.74,-999.0,318.68,-999.0,-999.0
53.25,11.25,2022,2,9,7.96,6.53,7.24,7.65,10.29,253.81,0.74,-999.0,318.68,-999.0,-999.0
53.25,11.75,2022,2,9,7.85,6.51,7.18,7.52,10.28,254.39,0.74,-999.0,318.68,-999.0,-999.0
53.25,12.25,2022,2,9,7.76,6.48,7.12,7.4,10.31,254.98,0.87,-999.0,316.89,-999.0,-999.0
53.25,12.75,2022,2,9,7.72,6.45,7.08,7.33,10.38,255.81,0.87,-999.0,316.89,-999.0,-999.0
53.25,13.25,2022,2,9,7.71,6.43,7.07,7.3,10.46,256.89,0.87,-999.0,316.89,-999.0,-999.0
53.25,13.75,2022,2,9,7.68,6.44,7.06,7.24,10.43,258.09,0.87,-999.0,316.89,-999.0,-999.0
53.25,14.25,2022,2,9,7.65,6.45,7.05,7.17,10.24,258.94,0.65,-999.0,317.2,-999.0,-999.0
53.25,14.75,2022,2,9,7.56,6.41,6.98,7.12,10.06,259.96,0.65,-999.0,317.2,-999.0,-999.0
53.25,15.25,2022,2,9,7.39,6.28,6.83,6.99,10.01,261.46,0.65,-999.0,317.2,-999.0,-999.0
53.75,5.75,2022,2,9,7.2,6.4,6.8,6.53,11.15,247.94,1.2,-999.0,310.58,-999.0,-999.0
53.75,6.25,2022,2,9,7.13,6.37,6.75,6.44,11.29,247.47,0.64,-999.0,318.54,-999.0,-999.0
53.75,6.75,2022,2,9,7.01,6.28,6.65,6.23,11.39,247.44,0.64,-999.0,318.54,-999.0,-999.0
53.75,7.25,2022,2,9,6.89,6.19,6.54,6.05,11.43,247.59,0.64,-999.0,318.54,-999.0,-999.0
53.75,7.75,2022,2,9,6.83,6.15,6.49,5.92,11.36,247.75,0.64,-999.0,318.54,-999.0,-999.0
53.75,8.25,2022,2,9,6.87,6.2,6.54,5.96,11.13,248.09,0.72,-999.0,310.45,-999.0,-999.0
